cab_type,destination,source,id,product_id,name,distance,time_stamp,price,surge_multiplier
Uber,Haymarket Square,Beacon Hill,6be63d3c-9c32-4d78-9a37-cc7e69c3a96c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.23,1543284383942,15.0,1.0
Uber,Fenway,Financial District,6cedfe3a-6a97-4f1d-a11b-accd9e1283b2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,4.48,1545124512239,40.5,1.0
Uber,Fenway,Financial District,728b33af-85fd-4f13-a015-fc9b7fc9075c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,4.48,1544798418433,20.5,1.0
Uber,Fenway,Financial District,8df94c3e-cc5b-469b-ac92-43e348208d86,6c84fd89-3f11-4782-9b50-97c468b19529,Black,4.48,1543873081455,32.0,1.0
Uber,Fenway,Financial District,97e91e47-f1a7-464f-a4b7-3dd9f1e93d1f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,4.48,1544988310096,12.5,1.0
Uber,Northeastern University,Back Bay,ce25583e-3574-4a66-b722-b642eee0a59d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.1,1543873081662,,1.0
Uber,Northeastern University,Back Bay,ce559094-5ba4-46ed-9ff4-895295edfe90,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.1,1543456795440,9.5,1.0
Uber,Fenway,Financial District,d4ab4ff1-4fe5-420d-bc85-b8b1bb04a9d9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,4.48,1543630385679,9.0,1.0
Uber,Haymarket Square,Beacon Hill,d61a5544-134f-4bba-aeb7-f135fd35f72d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.23,1543464488324,7.5,1.0
Uber,Fenway,Theatre District,1126bedb-9043-4c0a-a1e1-35d27533d907,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.66,1544900713022,11.0,1.0
Uber,Fenway,Theatre District,2587b5f8-91f8-485e-acaa-fd8f6c582632,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.66,1543446218503,24.0,1.0
Uber,Fenway,Theatre District,9e3bd96a-aff0-455b-9b2c-e8b0eed496ae,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.66,1543602181551,16.0,1.0
Uber,Fenway,Theatre District,a51ef959-f4be-4dcc-bc99-256ed0b95674,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.66,1543854776556,10.5,1.0
Uber,Fenway,Theatre District,c526c9f3-ed93-4636-a96a-32327a094580,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.66,1543581187714,10.5,1.0
Uber,Fenway,Theatre District,e276cbf3-ef5e-4f57-b978-6db845fc33c3,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.66,1544867705072,32.5,1.0
Uber,Fenway,Theatre District,fb9695bc-3ba0-4079-988d-a2c51cfd6ba2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.66,1543428308682,,1.0
Uber,North End,North Station,7d236bf1-380a-435d-97db-8d5e515ae918,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.08,1544967006474,16.0,1.0
Uber,North End,North Station,85abed15-3b5d-41ee-8295-01aaa831e2b8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.08,1543290503367,7.0,1.0
Uber,North End,North Station,919ddd96-0ca0-46f9-aa8d-4bc5363cb793,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.08,1543787281463,12.0,1.0
Uber,North End,North Station,9cbcad65-7e62-44c9-9c74-4d5d1a5c611a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.08,1544790612715,6.5,1.0
Uber,North End,North Station,c9589d1f-325a-453a-899a-37348b42dbc5,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.08,1543320742314,7.0,1.0
Uber,North End,North Station,ccd83aa1-7760-4b25-8402-114f7d031cd8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.08,1544771704923,26.0,1.0
Uber,North End,North Station,f34761aa-1ec7-4c8b-a13a-924a4ce7c3ef,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.08,1543605486843,,1.0
Uber,Financial District,Haymarket Square,41d74822-632a-44aa-8b39-d39c8eb504b1,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,0.99,1545000910945,,1.0
Uber,Financial District,Haymarket Square,48fc619b-95ae-4cca-a58a-e8a394ad5f5c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,0.99,1543398497056,10.0,1.0
Uber,Financial District,Haymarket Square,65955ee6-6d5f-4ad9-af46-8c3085e97e58,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,0.99,1543817876056,10.5,1.0
Uber,Financial District,Haymarket Square,8ba98642-147f-4bff-acf9-f66e84309517,6c84fd89-3f11-4782-9b50-97c468b19529,Black,0.99,1544780409212,16.0,1.0
Uber,Financial District,Haymarket Square,9ac2c388-3fb7-4ce2-a838-01768fa17a88,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,0.99,1543561682343,26.5,1.0
Uber,Financial District,Haymarket Square,a1809450-4cb4-44f1-aff7-9cfc5034bceb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,0.99,1543439467779,10.5,1.0
Uber,Financial District,Haymarket Square,d40bb6ea-d559-471d-813c-5f43f409e473,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,0.99,1544739903562,17.0,1.0
Uber,Boston University,Beacon Hill,3e59dd66-54ca-4606-89d3-03a4513bfb0c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.27,1543589881551,29.5,1.0
Uber,Boston University,Beacon Hill,3f88b6ea-c2d5-49aa-9429-5eaeb3efc8ba,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.27,1543867980831,10.5,1.0
Uber,Boston University,Beacon Hill,421488f8-d193-4fd0-afb4-b7071321dbd8,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.27,1543503787053,21.5,1.0
Uber,Boston University,Beacon Hill,6a55113f-2df2-4693-9810-37ecb99d560b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.27,1544816708786,,1.0
Uber,Boston University,Beacon Hill,82080b24-747f-4241-b0c6-4ac92a6c2a86,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.27,1544807110179,9.0,1.0
Uber,Boston University,Beacon Hill,d7dcc222-cd40-42c2-b5ea-b47d96616602,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.27,1543401085195,10.5,1.0
Uber,Boston University,Beacon Hill,d9414b26-d9cd-4a09-87ee-8c66f61f4b0e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.27,1543594980840,16.5,1.0
Uber,Back Bay,Boston University,4b9ca48f-e5f9-4be4-9035-368032a4da90,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.56,1543453421902,,1.0
Uber,Back Bay,Boston University,8aac9bd4-93c5-4c8b-996f-3c17613af45e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.56,1544397949614,8.0,1.0
Uber,Beacon Hill,North End,18d85dfa-5ed1-41d5-96af-a9b9ef7f6441,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.53,1544675406636,20.5,1.0
Uber,Beacon Hill,North End,305de7f0-ec08-482e-b8ad-deb8222421b7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.53,1543273150055,,1.0
Uber,Beacon Hill,North End,49b735b7-ef22-40a1-a27a-08f53ada1ef6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.53,1544831106283,9.0,1.0
Uber,Beacon Hill,North End,9e32540b-d3a1-4309-a5ec-e1177aa34966,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.53,1544711408311,10.5,1.0
Uber,Beacon Hill,North End,ba521463-a198-4396-b97a-77496ed02842,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.53,1545138015660,10.5,1.0
Uber,Beacon Hill,North End,d68d69e0-526a-447e-b488-72071a1ec500,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.53,1543811580555,16.0,1.0
Uber,Beacon Hill,North End,f5a4da2f-fcc6-4da2-a775-15eb5f68c839,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.53,1545014711589,28.5,1.0
Uber,North Station,Fenway,87ad3ec8-e9b2-4cfb-8264-5480bb789e60,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,3.07,1543415887683,8.5,1.0
Uber,West End,South Station,091492e1-ff52-43af-96a2-e7b7e882d0be,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.71,1543500179027,15.0,1.0
Uber,West End,South Station,5198d300-2d44-4a57-9003-7a92aa416c02,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.71,1543401128306,9.0,1.0
Uber,West End,South Station,680b3f15-e64d-4e9c-9802-e176d95a9a5d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.71,1543365382353,27.5,1.0
Uber,West End,South Station,80af15ec-06a8-47e4-8cc9-9efeae311591,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.71,1544890507934,9.0,1.0
Uber,West End,South Station,b3d0761c-4a02-482e-b634-a2571aaabc9d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.71,1543337842467,9.0,1.0
Uber,West End,South Station,c51a1fd0-2c0c-4cb0-973c-112195369439,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.71,1543292662223,20.5,1.0
Uber,West End,South Station,d689cec1-6370-46b4-a762-832cf68f2412,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.71,1543897684025,,1.0
Uber,South Station,Financial District,233052f8-977c-4133-97ef-da0fa66aa359,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,0.39,1543782484554,7.0,1.0
Uber,South Station,Financial District,2b159802-40b3-4b3a-935f-13eb3a94d70b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,0.39,1545159004862,7.0,1.0
Uber,South Station,Financial District,2ef14cf1-c586-4859-9c79-acf587bfe454,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,0.39,1543341622177,5.5,1.0
Uber,South Station,Financial District,7d7660e6-a515-4a94-b8ff-dce997ecdd0c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,0.39,1543301123383,27.0,1.0
Uber,South Station,Financial District,86b34d3f-ea18-4fcd-b049-1e34063d7e83,6c84fd89-3f11-4782-9b50-97c468b19529,Black,0.39,1543577280103,15.5,1.0
Uber,South Station,Financial District,ce1adcdc-3573-4113-8fb0-af004a04e627,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,0.39,1543506476213,9.0,1.0
Uber,South Station,Financial District,df5aaa7c-e47b-4a6a-912a-6f59c28c688f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,0.39,1543359264291,,1.0
Uber,Beacon Hill,South Station,01757e58-b6ba-4d09-95db-392c9aa6ff71,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.5,1545006912695,15.0,1.0
Uber,Beacon Hill,South Station,21570c8c-a5c9-4e11-ae70-42d301990caa,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.5,1543481284054,8.0,1.0
Uber,Beacon Hill,South Station,230699ab-aa0e-4eab-a4a8-613128ce41e9,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.5,1543445768135,,1.0
Uber,Beacon Hill,South Station,87efd0a1-ded5-43c8-a077-9d703c36096d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.5,1543424171921,20.5,1.0
Uber,Beacon Hill,South Station,96baa5e2-d7a1-4b4d-8249-b1b8a0d4a664,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.5,1543407388098,10.5,1.0
Uber,Beacon Hill,South Station,d355b0a9-58a9-469a-b316-d663a288f132,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.5,1543286182198,10.5,1.0
Uber,Beacon Hill,South Station,d55d8ec9-30c7-48e2-b651-58c8c399b1dd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.5,1543852086369,29.5,1.0
Uber,West End,Fenway,30845c13-e62e-4c01-91fc-743488e9c8a4,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.72,1543409048236,9.5,1.0
Uber,West End,Fenway,391d32e7-db61-4028-84de-31075b79bb86,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.72,1544935213037,9.5,1.0
Uber,West End,Fenway,4206611c-e04f-499c-9fe4-59c1869b464d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.72,1544959807765,,1.0
Uber,West End,Fenway,53fb33de-523a-4517-b884-599e430b91fe,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.72,1543770779928,20.5,1.0
Uber,West End,Fenway,944f7621-6f9f-4d2e-ab22-c6901b3a7507,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.72,1543427186002,34.0,1.0
Uber,West End,Fenway,97ddfad9-0b10-42c2-96ce-959c2c182bda,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.72,1545073813999,9.5,1.0
Uber,West End,Fenway,ada193ed-f98e-4310-bcbb-12e4e5c47dd0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.72,1544749810223,17.5,1.0
Uber,North End,Theatre District,1dea1a06-80ed-4f7e-b8fd-a07efc178ea0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.57,1543682282648,7.0,1.0
Uber,North End,Theatre District,36209cf1-16c9-4478-9c71-87824cb186e6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.57,1543406348219,7.5,1.0
Uber,North End,Theatre District,5b706f90-1dd0-427a-9b87-f4ec9b86a2bb,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.57,1543516986906,17.0,1.0
Uber,North End,Theatre District,92d85e9b-a41c-4c18-a909-88905613446a,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.57,1544937304082,,1.0
Uber,North End,Theatre District,a9076b76-a1f4-4e13-b32e-c696ebe127e0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.57,1543648681980,27.5,1.0
Uber,North End,Theatre District,d0f57146-1cd3-4bae-b5fb-3a65b642e577,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.57,1543459268146,12.5,1.0
Uber,North End,Theatre District,d87ef5fa-da63-49e8-9e02-592c0cc2de4d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.57,1543430485815,7.5,1.0
Uber,North Station,Boston University,0f137a10-c841-41b0-9220-c8f1b96abd8a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,3.39,1544694311033,37.0,1.0
Uber,North Station,Boston University,139500c8-8d35-4fb1-bbfd-71425ee55740,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,3.39,1543882984314,19.0,1.0
Uber,North Station,Boston University,15d10226-7e5a-4bbd-8777-ebd9d1bcbb04,6c84fd89-3f11-4782-9b50-97c468b19529,Black,3.39,1543731184410,23.0,1.0
Uber,North Station,Boston University,71eecb13-b48c-43f7-a151-7edc99fda611,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,3.39,1544402306439,,1.0
Uber,North Station,Boston University,9723054b-d65a-428b-9eda-a56625c8b84f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,3.39,1543725182924,10.5,1.0
Uber,North Station,Boston University,baceb52d-8751-490c-b40d-8f3e914310fd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,3.39,1543613586986,10.5,1.0
Uber,North Station,Boston University,f74510a4-5ff7-48ac-9c91-f4165197201a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,3.39,1543565337685,10.0,1.0
Uber,Back Bay,Haymarket Square,ce3ae521-1c0e-4622-8992-7a70cb95e6ce,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.3,1544856304066,9.0,1.0
Uber,Theatre District,Fenway,3bf823db-c4d5-4a0a-939f-67ffcb5f050f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.66,1543254429756,,1.0
Uber,Theatre District,Fenway,72721cfe-381b-4e14-9554-f87ff4e2b606,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.66,1545147305083,9.5,1.0
Uber,Theatre District,Fenway,7c6dbc1e-3d61-452d-b909-e526b9a5cde2,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.66,1543596482168,9.5,1.0
Uber,Theatre District,Fenway,7db8b7b3-e7c4-40df-9d04-573a7a3321b6,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.66,1544859013516,23.0,1.0
Uber,Theatre District,Fenway,9e760555-b6dd-4d7a-87ec-342464058654,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.66,1543353504450,9.5,1.0
Uber,Theatre District,Fenway,c00411d5-c0a5-4f33-b8c9-d28d0754013d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.66,1544815809939,31.0,1.0
Uber,Theatre District,Fenway,c9a7b30c-e697-4560-acfa-c79f21b35e12,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.66,1543592280847,15.5,1.0
Uber,Haymarket Square,Beacon Hill,1120f91d-aa46-4570-8e21-1bf983e3c05c,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.35,1545029712175,20.5,1.0
Uber,Haymarket Square,Beacon Hill,1d9dfe65-bb8a-49df-86df-0bbb56db6319,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.35,1543362502009,10.5,1.0
Uber,Haymarket Square,Beacon Hill,75bc55dd-f815-4f26-af57-fb1b511c4c27,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.35,1543833477587,,1.0
Uber,Haymarket Square,Beacon Hill,8e47bf19-7149-458a-a057-a8ed6b684e70,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.35,1544779208002,27.0,1.0
Uber,Haymarket Square,Beacon Hill,96f38b3a-e882-4c8c-94db-92cb4ce74343,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.35,1544763605503,16.0,1.0
Uber,Haymarket Square,Beacon Hill,d9bb2005-281c-4009-9aba-d2cdae4da325,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.35,1543398559586,10.0,1.0
Uber,Haymarket Square,Beacon Hill,f2e02c52-36bb-4ff0-85ec-829b4ea5771e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.35,1543420586551,10.5,1.0
Uber,Haymarket Square,West End,0de05ec1-c2ef-4b2a-8f09-c86d39095586,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,0.72,1544988614926,27.0,1.0
Uber,Haymarket Square,West End,0e606e7c-9ebf-49d6-8412-ba68a4ffc868,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,0.72,1543602480755,,1.0
Uber,Haymarket Square,West End,39832603-d822-44fb-9368-643c04ccd6ec,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,0.72,1543675977948,15.0,1.0
Uber,Haymarket Square,West End,90f2f0dd-188e-4941-b2ee-45f53fabcd99,6c84fd89-3f11-4782-9b50-97c468b19529,Black,0.72,1543457207800,15.5,1.0
Uber,Haymarket Square,West End,c39f99d6-84b2-4701-97ed-ac9c6595434f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,0.72,1543725181148,8.5,1.0
Uber,Haymarket Square,West End,d7a87281-1a90-4f2b-97f9-a51f5732ab22,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,0.72,1544868005330,8.5,1.0
Uber,Haymarket Square,West End,e7cbc509-85a5-4523-95ef-c1e8d09c8b3a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,0.72,1544887805569,9.0,1.0
Uber,Theatre District,Boston University,07ecc2cd-c8dd-4c56-ac05-faf1c5be4533,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2.98,1545119707064,16.0,1.0
Uber,Theatre District,Boston University,08cdc7e8-c25d-4e4a-b7b5-d5c5faf2a729,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2.98,1545070511878,9.5,1.0
Uber,Theatre District,Boston University,09d4b2fa-e71f-43fe-a829-89fc43a18d01,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2.98,1544981712563,21.5,1.0
Uber,Theatre District,Boston University,18211267-6672-489e-ac69-6321b022ba3a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.98,1544994309954,30.5,1.0
Uber,Theatre District,Boston University,3aaa9dca-3083-421d-8169-244976180c81,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2.98,1545036610734,7.5,1.0
Uber,Theatre District,Boston University,648efd1b-8bf7-4145-9414-c232a2b3b5cc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2.98,1543231570024,,1.0
Uber,Theatre District,Boston University,e58667c1-b35d-42a5-82b3-91b169d1d082,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.98,1543213561757,9.5,1.0
Uber,Theatre District,Northeastern University,6b0dc951-7786-49a4-939b-17db4c249ded,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.91,1543628885887,8.5,1.0
Uber,Theatre District,Northeastern University,f778d661-77a4-4dff-b178-fa71c4b32b89,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.91,1543597676052,28.0,1.0
Uber,West End,Boston University,162f9bc4-654c-42be-9218-025fd4ae6989,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,3.04,1543429286225,32.0,1.0
Uber,West End,Boston University,21fc888e-2062-4d0f-b0b7-8f459dd20c0f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,3.04,1543454320994,9.0,1.0
Uber,West End,Boston University,40230135-6696-485c-922c-08c431aa131c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,3.04,1543574881133,9.0,1.0
Uber,West End,Boston University,a446213a-783a-4332-98d9-e3641f18c87c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,3.04,1543399293210,,1.0
Uber,West End,Boston University,b8671c54-38ca-4f5d-b199-b3c0db376e8b,6c84fd89-3f11-4782-9b50-97c468b19529,Black,3.04,1543289063851,20.5,1.0
Uber,West End,Boston University,bd3a3be2-e8b4-4970-bd1d-9f587ef0cab2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,3.04,1543331181941,8.5,1.0
Uber,West End,Boston University,d5bccb3c-61b6-4861-b307-9fd7727a49e7,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,3.04,1543578177318,17.5,1.0
Uber,Theatre District,South Station,98463872-c474-4199-b8dc-12153c193504,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.3,1543475877204,10.0,1.0
Uber,Theatre District,South Station,9a6537f0-e2ec-4919-aa0c-564d11b0434a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.3,1543747984789,16.5,1.0
Uber,Theatre District,South Station,9efb9167-40c4-41c1-aeb3-f64026022081,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.3,1545009913474,27.5,1.0
Uber,Theatre District,South Station,ae0760b8-c77b-4b77-b7b9-53ace826c10d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.3,1543445767722,10.5,1.0
Uber,Northeastern University,West End,25ae68e7-cf2d-4686-b05b-5db5e4aa2db2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,3.08,1543449907936,,1.0
Uber,Northeastern University,West End,6451e052-822a-4f06-9d81-36f422a26d54,6c84fd89-3f11-4782-9b50-97c468b19529,Black,3.08,1543686184949,25.0,1.0
Uber,Northeastern University,West End,78a28721-df52-4cfb-89ce-461995a62535,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,3.08,1543737776157,11.5,1.0
Uber,Theatre District,Haymarket Square,3455ea97-deef-4b58-af02-2e9f01a12f0b,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.16,1543324524788,16.0,1.0
Uber,Theatre District,Boston University,35d8be41-a260-43ad-8736-a2674876c338,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2.98,1544995512157,10.5,1.0
Uber,Theatre District,Boston University,3b18e3f3-6ad0-4716-87a2-62d91ffeb964,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2.98,1544847305663,31.0,1.0
Uber,Theatre District,Haymarket Square,70719421-02e3-438a-bd55-b1d166254fc3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.16,1544932511496,,1.0
Uber,Theatre District,Haymarket Square,f83cf699-a3f5-4f2e-be45-152a1e9e75e3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,1.16,1543336223830,12.0,1.0
Uber,Boston University,Financial District,176dea3a-fbd0-47e6-856d-eceddb810d39,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,5.7,1543711084076,48.5,1.0
Uber,Boston University,Financial District,37f13a31-e3a9-42a3-9910-2401497095b2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,5.7,1543404384523,12.0,1.0
Uber,Boston University,Financial District,46e1bac7-d71a-4028-851c-7595f5569a71,6c84fd89-3f11-4782-9b50-97c468b19529,Black,5.7,1543289962433,37.0,1.0
Uber,Boston University,Financial District,4b1c4b36-92ad-4cac-90f3-6c7254cb6044,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,5.7,1544814012352,14.0,1.0
Uber,Boston University,Financial District,9eee42a4-7c69-47f4-b8a8-209e466f228b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,5.7,1544976905890,,1.0
Uber,Boston University,Financial District,d0012253-a295-426e-a93f-bf09e5034c45,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,5.7,1544942108334,27.0,1.0
Uber,Boston University,Financial District,fb29465a-0dbe-4ba3-93db-37a0b8c384a6,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,5.7,1543553280226,14.0,1.0
Uber,Back Bay,Fenway,319e62b4-e52a-401c-a62e-26e710af6267,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,1.5,1543549976506,,1.0
Uber,Back Bay,Fenway,c37f3709-b518-46e9-9713-ecfac0a20c0e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,1.5,1544947803347,8.5,1.0
Uber,Haymarket Square,Theatre District,015a6e6c-6e92-4dca-9803-23755de32a9a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,1.61,1544967003506,27.0,1.0
Uber,Haymarket Square,Theatre District,1d757f75-a6a3-4ca2-9279-89e2274faa67,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,1.61,1543666081174,7.5,1.0
Uber,Haymarket Square,Theatre District,2cb35a78-57c2-409b-8ce5-712c903f0bed,6c84fd89-3f11-4782-9b50-97c468b19529,Black,1.61,1544995506588,17.5,1.0
Uber,Haymarket Square,Theatre District,51b75e2c-08e9-4e14-8614-96169c48a204,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,1.61,1544851211042,6.5,1.0
